file,channel,duration,start,end
datafile002.ns6,ch_25,0.07753333333333323,2.9651,3.0426333333333333
datafile002.ns6,ch_25,0.018233333333334656,22.2575,22.275733333333335
datafile002.ns6,ch_25,0.02363333333333273,26.6998,26.723433333333332
datafile002.ns6,ch_25,0.04609999999999914,27.380866666666666,27.426966666666665
datafile002.ns6,ch_25,0.031299999999994554,52.1409,52.1722
datafile002.ns6,ch_25,0.016066666666667118,53.9916,54.007666666666665
datafile002.ns6,ch_25,0.0317666666666625,58.22866666666667,58.26043333333333
datafile002.ns6,ch_25,0.044299999999999784,61.22626666666667,61.27056666666667
datafile002.ns6,ch_25,0.019333333333321434,64.8178,64.83713333333333
datafile002.ns6,ch_25,0.02206666666667445,65.6852,65.70726666666667
datafile002.ns6,ch_25,0.03279999999999461,67.2814,67.3142
datafile002.ns6,ch_25,0.022700000000000387,67.6147,67.6374
datafile002.ns6,ch_25,0.015299999999996317,67.73596666666667,67.75126666666667
datafile002.ns6,ch_25,0.015999999999991132,69.69153333333334,69.70753333333333
datafile002.ns6,ch_25,0.024299999999996658,70.07983333333334,70.10413333333334
datafile002.ns6,ch_25,0.016933333333327028,71.18253333333334,71.19946666666667
datafile002.ns6,ch_25,0.02389999999999759,72.79403333333333,72.81793333333333
datafile002.ns6,ch_25,0.01836666666666531,75.4549,75.47326666666666
datafile002.ns6,ch_25,0.0237333333333396,81.56113333333333,81.58486666666667
datafile002.ns6,ch_25,0.0165666666666624,81.65103333333333,81.6676
datafile002.ns6,ch_25,0.015499999999988745,85.6547,85.6702
datafile002.ns6,ch_25,0.020800000000008367,89.4168,89.4376
datafile002.ns6,ch_25,0.015366666666665196,89.9818,89.99716666666667
datafile002.ns6,ch_25,0.019700000000000273,92.4791,92.4988
datafile002.ns6,ch_25,0.023000000000010346,92.56493333333333,92.58793333333334
datafile002.ns6,ch_25,0.01626666666666665,92.9185,92.93476666666666
datafile002.ns6,ch_25,0.02360000000000184,96.48833333333333,96.51193333333333
datafile002.ns6,ch_25,0.017166666666668107,96.60793333333334,96.6251
datafile002.ns6,ch_25,0.02909999999999968,98.66043333333333,98.68953333333333
datafile002.ns6,ch_25,0.026233333333337328,98.85706666666667,98.8833
datafile002.ns6,ch_25,0.02556666666666274,102.70996666666667,102.73553333333334
datafile002.ns6,ch_25,0.017433333333329415,104.1511,104.16853333333333
datafile002.ns6,ch_25,0.02233333333333576,106.46673333333334,106.48906666666667
datafile002.ns6,ch_25,0.02026666666667154,108.87286666666667,108.89313333333334
datafile002.ns6,ch_25,0.03493333333332771,109.63183333333333,109.66676666666666
datafile002.ns6,ch_25,0.019700000000000273,109.88183333333333,109.90153333333333
datafile002.ns6,ch_25,0.02723333333332789,115.17786666666667,115.2051
datafile002.ns6,ch_25,0.016033333333325572,115.31526666666667,115.3313
datafile002.ns6,ch_25,0.017966666666666242,126.46833333333333,126.4863
datafile002.ns6,ch_25,0.026300000000006207,127.5752,127.6015
datafile002.ns6,ch_25,0.02213333333334333,127.64363333333333,127.66576666666667
datafile002.ns6,ch_25,0.047133333333334804,136.76376666666667,136.8109
datafile002.ns6,ch_25,0.020600000000001728,136.95013333333333,136.97073333333333
datafile002.ns6,ch_25,0.023433333333343853,140.05623333333332,140.07966666666667
datafile002.ns6,ch_25,0.03693333333333726,143.45146666666668,143.4884
datafile002.ns6,ch_25,0.015600000000006276,162.009,162.0246
datafile002.ns6,ch_25,0.061599999999998545,165.8736,165.9352
datafile002.ns6,ch_25,0.01503333333334922,168.63056666666665,168.6456
datafile002.ns6,ch_25,0.02916666666666856,170.85136666666668,170.88053333333335
datafile002.ns6,ch_25,0.017033333333330347,175.21396666666666,175.231
datafile002.ns6,ch_25,0.017466666666649644,175.50186666666667,175.51933333333332
datafile002.ns6,ch_25,0.056133333333320934,175.58503333333334,175.64116666666666
datafile002.ns6,ch_25,0.10276666666666756,175.6637,175.76646666666667
datafile002.ns6,ch_25,0.02800000000002001,180.44493333333332,180.47293333333334
datafile002.ns6,ch_25,0.03319999999999368,180.49506666666667,180.52826666666667
datafile002.ns6,ch_25,0.016199999999997772,183.48586666666668,183.50206666666668
datafile002.ns6,ch_25,0.01823333333331334,196.99253333333334,197.01076666666665
datafile002.ns6,ch_25,0.045166666666688116,197.0698,197.11496666666667
datafile002.ns6,ch_25,0.043433333333354085,216.19576666666666,216.2392
datafile002.ns6,ch_25,0.023000000000024556,218.88486666666665,218.90786666666668
datafile002.ns6,ch_25,0.0327999999999804,229.5885,229.6213
datafile002.ns6,ch_25,0.047066666666665924,229.73033333333333,229.7774
datafile002.ns6,ch_25,0.015166666666658557,231.60906666666668,231.62423333333334
datafile002.ns6,ch_25,0.03493333333332771,240.054,240.08893333333333
datafile002.ns6,ch_25,0.05443333333332134,255.25896666666668,255.3134
datafile002.ns6,ch_25,0.01639999999997599,298.98873333333336,299.00513333333333
